MM/DD/YYYY,ID,YEAR,MONTH,DAY,TSUN,TSUN_FLAGS,WSF5,WSF5_FLAGS,WSFM,WSFM_FLAGS,TMAX,TMAX_FLAGS,WSFG,WSFG_FLAGS,ACMH,ACMH_FLAGS,PRCP,PRCP_FLAGS,WT16,WT16_FLAGS,WSF2,WSF2_FLAGS,SNOW,SNOW_FLAGS,SNWD,SNWD_FLAGS,THIC,THIC_FLAGS,WDFM,WDFM_FLAGS,WT07,WT07_FLAGS,WDF1,WDF1_FLAGS,WT03,WT03_FLAGS,ACSH,ACSH_FLAGS,WT18,WT18_FLAGS,WDF2,WDF2_FLAGS,WT02,WT02_FLAGS,WT14,WT14_FLAGS,FRGT,FRGT_FLAGS,WT09,WT09_FLAGS,TAVG,TAVG_FLAGS,WV20,WV20_FLAGS,WDF5,WDF5_FLAGS,FMTM,FMTM_FLAGS,WT11,WT11_FLAGS,PGTM,PGTM_FLAGS,WT08,WT08_FLAGS,WT04,WT04_FLAGS,WESD,WESD_FLAGS,WT05,WT05_FLAGS,WDFG,WDFG_FLAGS,WT13,WT13_FLAGS,WT21,WT21_FLAGS,AWND,AWND_FLAGS,WT10,WT10_FLAGS,WT01,WT01_FLAGS,WSF1,WSF1_FLAGS,WV03,WV03_FLAGS,TMIN,TMIN_FLAGS,WV01,WV01_FLAGS
2000-10-19,USW00023234,2000,10,19,0.0,__W,139.0,__X,nan,nan,206.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,167.0,__W,nan,nan,270.0,__X,1559.0,__X,nan,nan,1619.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,44.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan
2000-10-20,USW00023234,2000,10,20,0.0,__W,134.0,__X,nan,nan,194.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,260.0,__X,2019.0,__X,nan,nan,2019.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,51.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2000-10-21,USW00023234,2000,10,21,0.0,__W,156.0,__X,nan,nan,194.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,330.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,156.0,__W,nan,nan,320.0,__X,2347.0,__X,nan,nan,2014.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,75.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2000-10-22,USW00023234,2000,10,22,0.0,__W,156.0,__X,nan,nan,211.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,172.0,__W,nan,nan,330.0,__X,1149.0,__X,nan,nan,37.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,77.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__0,nan,nan
2000-10-23,USW00023234,2000,10,23,0.0,__W,89.0,__X,nan,nan,239.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,172.0,__W,nan,nan,360.0,__X,232.0,__X,nan,nan,159.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,28.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2000-10-26,USW00023234,2000,10,26,0.0,__W,103.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,292.0,__0,1.0,__0,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,10.0,__X,2110.0,__X,nan,nan,2119.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,42.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan
2000-10-27,USW00023234,2000,10,27,0.0,__W,107.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,250.0,__X,1649.0,__X,nan,nan,2004.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,43.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2000-10-28,USW00023234,2000,10,28,0.0,__W,179.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,91.0,__0,1.0,__0,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,150.0,__X,1145.0,__X,nan,nan,1144.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,50.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan
2000-11-05,USW00023234,2000,11,5,0.0,__W,143.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,nan,nan,260.0,__X,2157.0,__X,nan,nan,2037.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,54.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2000-11-06,USW00023234,2000,11,6,0.0,__W,143.0,__X,nan,nan,183.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,nan,nan,260.0,__X,100.0,__X,nan,nan,59.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2000-11-07,USW00023234,2000,11,7,0.0,__W,107.0,__X,nan,nan,206.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,330.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,161.0,__W,nan,nan,360.0,__X,41.0,__X,nan,nan,239.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__0,nan,nan
2000-11-08,USW00023234,2000,11,8,0.0,__W,201.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,170.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,260.0,__X,1818.0,__X,nan,nan,1829.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,73.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan
2000-11-09,USW00023234,2000,11,9,0.0,__W,139.0,__X,nan,nan,139.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,260.0,__X,1459.0,__X,nan,nan,1458.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2000-11-10,USW00023234,2000,11,10,0.0,__W,80.0,__X,nan,nan,128.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__W,nan,nan,250.0,__X,1812.0,__X,nan,nan,1705.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,27.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__0,nan,nan
2000-11-11,USW00023234,2000,11,11,0.0,__W,94.0,__X,nan,nan,139.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__W,nan,nan,270.0,__X,1649.0,__X,nan,nan,1649.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,26.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__0,nan,nan
2000-11-12,USW00023234,2000,11,12,0.0,__W,94.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__W,nan,nan,250.0,__X,2018.0,__X,nan,nan,1918.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,31.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__0,nan,nan
2000-11-13,USW00023234,2000,11,13,0.0,__W,76.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,8.0,__0,1.0,__0,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__W,nan,nan,170.0,__X,1443.0,__X,nan,nan,1442.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,34.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__0,nan,nan
2000-11-14,USW00023234,2000,11,14,0.0,__W,80.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__W,nan,nan,270.0,__X,1715.0,__X,nan,nan,1528.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,28.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__0,nan,nan
2000-11-24,USW00023234,2000,11,24,0.0,__W,94.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,200.0,__X,1859.0,__X,nan,nan,1621.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,30.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan
2000-11-25,USW00023234,2000,11,25,0.0,__W,63.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,58.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,1.0,__X,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,270.0,__X,1524.0,__X,nan,nan,1832.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,19.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan
2000-11-26,USW00023234,2000,11,26,0.0,__W,45.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,40.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,10.0,__X,707.0,__X,nan,nan,706.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,19.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,83.0,__0,nan,nan
2000-11-28,USW00023234,2000,11,28,0.0,__W,76.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,190.0,__X,100.0,__X,nan,nan,1608.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,32.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan
2000-11-29,USW00023234,2000,11,29,0.0,__W,161.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,86.0,__0,1.0,__0,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,180.0,__X,655.0,__X,nan,nan,655.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,51.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan
2000-12-31,USW00023234,2000,12,31,0.0,__W,58.0,__X,nan,nan,117.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,45.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,__X,1.0,__X,nan,nan,nan,nan,nan,nan,94.0,__W,nan,nan,280.0,__X,1521.0,__X,nan,nan,27.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,16.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,67.0,__0,nan,nan
2001-01-11,USW00023234,2001,01,11,0.0,__W,170.0,__X,nan,nan,106.0,__0,nan,nan,nan,nan,208.0,__0,1.0,__0,148.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__W,nan,nan,100.0,__X,1227.0,__X,nan,nan,1239.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,75.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,72.0,__0,nan,nan
2001-01-12,USW00023234,2001,01,12,0.0,__W,125.0,__X,nan,nan,122.0,__0,nan,nan,nan,nan,3.0,__0,1.0,__0,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,20.0,__X,541.0,__X,nan,nan,534.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,58.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2001-01-13,USW00023234,2001,01,13,0.0,__W,94.0,__X,nan,nan,128.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,240.0,__X,1502.0,__X,nan,nan,1440.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,35.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2001-01-14,USW00023234,2001,01,14,0.0,__W,76.0,__X,nan,nan,122.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__W,nan,nan,260.0,__X,1519.0,__X,nan,nan,1517.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,30.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__0,nan,nan
2001-01-31,USW00023234,2001,01,31,0.0,__W,94.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,89.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__W,nan,nan,40.0,__X,314.0,__X,nan,nan,314.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,27.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,39.0,__0,nan,nan
2001-02-15,USW00023234,2001,02,15,0.0,__W,67.0,__X,nan,nan,128.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,58.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__W,nan,nan,210.0,__X,1004.0,__X,nan,nan,1635.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,27.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__0,nan,nan
2001-02-16,USW00023234,2001,02,16,0.0,__W,107.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,170.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,180.0,__X,1453.0,__X,nan,nan,1443.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,43.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,78.0,__0,nan,nan
2001-02-17,USW00023234,2001,02,17,0.0,__W,130.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,206.0,__0,1.0,__0,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,150.0,__X,1053.0,__X,nan,nan,1253.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,44.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan
2001-02-26,USW00023234,2001,02,26,0.0,__W,94.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,3.0,__0,1.0,__0,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,220.0,__X,1616.0,__X,nan,nan,1614.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,21.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__0,nan,nan
2001-02-27,USW00023234,2001,02,27,0.0,__W,98.0,__X,nan,nan,194.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,89.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,270.0,__X,1533.0,__X,nan,nan,1739.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,31.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__0,nan,nan
2001-02-28,USW00023234,2001,02,28,0.0,__W,107.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,89.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,10.0,__X,1329.0,__X,nan,nan,643.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2001-03-01,USW00023234,2001,03,1,0.0,__W,89.0,__X,nan,nan,139.0,__0,nan,nan,nan,nan,10.0,__0,1.0,__0,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__W,nan,nan,260.0,__X,1643.0,__X,nan,nan,1643.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,24.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,56.0,__0,nan,nan
2001-03-02,USW00023234,2001,03,2,0.0,__W,143.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,30.0,__0,1.0,__0,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,290.0,__X,1301.0,__X,nan,nan,1253.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,47.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan
2001-03-03,USW00023234,2001,03,3,0.0,__W,80.0,__X,nan,nan,128.0,__0,nan,nan,nan,nan,66.0,__0,1.0,__0,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__W,nan,nan,110.0,__X,2234.0,__X,nan,nan,2202.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,24.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,56.0,__0,nan,nan
2001-03-04,USW00023234,2001,03,4,0.0,__W,174.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,94.0,__0,1.0,__0,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,140.0,__X,1643.0,__X,nan,nan,1654.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,67.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan
2001-03-06,USW00023234,2001,03,6,0.0,__W,98.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,3.0,__0,1.0,__0,89.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,290.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,nan,nan,290.0,__X,1835.0,__X,nan,nan,1835.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,35.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__0,nan,nan
2001-03-07,USW00023234,2001,03,7,0.0,__W,130.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,250.0,__X,1626.0,__X,nan,nan,1625.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,51.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2001-03-08,USW00023234,2001,03,8,0.0,__W,161.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,250.0,__X,1635.0,__X,nan,nan,1628.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,69.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2001-03-14,USW00023234,2001,03,14,0.0,__W,139.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,3.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,1.0,__X,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,250.0,__X,1749.0,__X,nan,nan,1800.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,43.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,72.0,__0,nan,nan
2001-03-15,USW00023234,2001,03,15,0.0,__W,183.0,__W,nan,nan,139.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,240.0,__W,1843.0,__X,nan,nan,1543.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,74.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2001-03-16,USW00023234,2001,03,16,0.0,__W,130.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,260.0,__X,1733.0,__X,nan,nan,1733.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,71.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
