MM/DD/YYYY,ID,YEAR,MONTH,DAY,SNOW,SNOW_FLAGS,PRCP,PRCP_FLAGS
2014-11-07,US1CASM0008,2014,11,7,0.0,__N,0.0,__N
2014-11-08,US1CASM0008,2014,11,8,0.0,__N,0.0,__N
2014-11-09,US1CASM0008,2014,11,9,0.0,__N,0.0,__N
2014-11-10,US1CASM0008,2014,11,10,0.0,__N,0.0,__N
2014-11-11,US1CASM0008,2014,11,11,0.0,__N,0.0,__N
2014-11-12,US1CASM0008,2014,11,12,0.0,__N,0.0,__N
2014-11-14,US1CASM0008,2014,11,14,0.0,__N,0.0,__N
2014-11-15,US1CASM0008,2014,11,15,0.0,__N,0.0,__N
2014-11-16,US1CASM0008,2014,11,16,0.0,__N,0.0,__N
2014-11-17,US1CASM0008,2014,11,17,0.0,__N,0.0,__N
2014-11-18,US1CASM0008,2014,11,18,0.0,__N,0.0,__N
2014-11-19,US1CASM0008,2014,11,19,0.0,__N,0.0,__N
2014-11-20,US1CASM0008,2014,11,20,0.0,__N,0.0,__N
2014-11-23,US1CASM0008,2014,11,23,0.0,__N,0.0,__N
2014-11-24,US1CASM0008,2014,11,24,0.0,__N,0.0,__N
2014-11-25,US1CASM0008,2014,11,25,0.0,__N,0.0,__N
2014-11-26,US1CASM0008,2014,11,26,0.0,__N,0.0,__N
2014-11-27,US1CASM0008,2014,11,27,0.0,__N,0.0,__N
2014-11-28,US1CASM0008,2014,11,28,0.0,__N,0.0,__N
2014-12-05,US1CASM0008,2014,12,5,0.0,__N,0.0,__N
2014-12-07,US1CASM0008,2014,12,7,0.0,__N,0.0,__N
2014-12-08,US1CASM0008,2014,12,8,0.0,__N,0.0,__N
2014-12-09,US1CASM0008,2014,12,9,0.0,__N,0.0,__N
2014-12-10,US1CASM0008,2014,12,10,0.0,__N,0.0,__N
2014-12-14,US1CASM0008,2014,12,14,0.0,__N,0.0,__N
2014-12-19,US1CASM0008,2014,12,19,0.0,__N,0.0,__N
2014-12-22,US1CASM0008,2014,12,22,0.0,__N,0.0,__N
2014-12-23,US1CASM0008,2014,12,23,0.0,__N,0.0,__N
2014-12-24,US1CASM0008,2014,12,24,0.0,__N,0.0,__N
2014-12-26,US1CASM0008,2014,12,26,0.0,__N,0.0,__N
2014-12-27,US1CASM0008,2014,12,27,0.0,__N,0.0,__N
2014-12-28,US1CASM0008,2014,12,28,0.0,__N,0.0,__N
2014-12-29,US1CASM0008,2014,12,29,0.0,__N,0.0,__N
2014-12-30,US1CASM0008,2014,12,30,0.0,__N,0.0,__N
2014-12-31,US1CASM0008,2014,12,31,0.0,__N,0.0,__N
2015-01-01,US1CASM0008,2015,01,1,0.0,__N,0.0,__N
2015-01-02,US1CASM0008,2015,01,2,0.0,__N,0.0,__N
2015-01-03,US1CASM0008,2015,01,3,0.0,__N,0.0,__N
2015-01-04,US1CASM0008,2015,01,4,0.0,__N,0.0,__N
2015-01-05,US1CASM0008,2015,01,5,0.0,__N,0.0,__N
2015-01-06,US1CASM0008,2015,01,6,0.0,__N,0.0,__N
2015-01-07,US1CASM0008,2015,01,7,0.0,__N,0.0,__N
2015-01-08,US1CASM0008,2015,01,8,0.0,__N,0.0,__N
2015-01-09,US1CASM0008,2015,01,9,0.0,__N,0.0,__N
2015-01-10,US1CASM0008,2015,01,10,0.0,__N,0.0,__N
2015-01-11,US1CASM0008,2015,01,11,0.0,__N,0.0,__N
2015-01-12,US1CASM0008,2015,01,12,0.0,__N,0.0,__N
2015-01-13,US1CASM0008,2015,01,13,0.0,__N,0.0,__N
2015-01-14,US1CASM0008,2015,01,14,0.0,__N,0.0,__N
2015-01-15,US1CASM0008,2015,01,15,0.0,__N,0.0,__N
2015-01-16,US1CASM0008,2015,01,16,0.0,__N,0.0,__N
2015-01-17,US1CASM0008,2015,01,17,0.0,__N,0.0,__N
2015-01-18,US1CASM0008,2015,01,18,0.0,__N,0.0,__N
2015-01-19,US1CASM0008,2015,01,19,0.0,__N,0.0,__N
2015-01-20,US1CASM0008,2015,01,20,0.0,__N,0.0,__N
2015-01-21,US1CASM0008,2015,01,21,0.0,__N,0.0,__N
2015-01-22,US1CASM0008,2015,01,22,0.0,__N,0.0,__N
2015-01-23,US1CASM0008,2015,01,23,0.0,__N,0.0,__N
2015-01-24,US1CASM0008,2015,01,24,0.0,__N,0.0,__N
2015-01-25,US1CASM0008,2015,01,25,0.0,__N,0.0,__N
2015-01-26,US1CASM0008,2015,01,26,0.0,__N,0.0,__N
2015-02-01,US1CASM0008,2015,02,1,0.0,__N,0.0,__N
2015-02-02,US1CASM0008,2015,02,2,0.0,__N,0.0,__N
2015-02-03,US1CASM0008,2015,02,3,0.0,__N,0.0,__N
2015-02-04,US1CASM0008,2015,02,4,0.0,__N,0.0,__N
2015-02-05,US1CASM0008,2015,02,5,0.0,__N,0.0,__N
2015-02-06,US1CASM0008,2015,02,6,0.0,__N,0.0,__N
2015-02-11,US1CASM0008,2015,02,11,0.0,__N,0.0,__N
2015-02-12,US1CASM0008,2015,02,12,0.0,__N,0.0,__N
2015-02-13,US1CASM0008,2015,02,13,0.0,__N,0.0,__N
2015-02-14,US1CASM0008,2015,02,14,0.0,__N,0.0,__N
2015-02-15,US1CASM0008,2015,02,15,0.0,__N,0.0,__N
2015-02-16,US1CASM0008,2015,02,16,0.0,__N,0.0,__N
2015-02-17,US1CASM0008,2015,02,17,0.0,__N,0.0,__N
2015-02-18,US1CASM0008,2015,02,18,0.0,__N,0.0,__N
2015-02-19,US1CASM0008,2015,02,19,0.0,__N,0.0,__N
2015-02-20,US1CASM0008,2015,02,20,0.0,__N,0.0,__N
2015-02-21,US1CASM0008,2015,02,21,0.0,__N,0.0,__N
2015-02-22,US1CASM0008,2015,02,22,0.0,__N,0.0,__N
2015-02-23,US1CASM0008,2015,02,23,0.0,__N,0.0,__N
2015-02-24,US1CASM0008,2015,02,24,0.0,__N,0.0,__N
2015-02-25,US1CASM0008,2015,02,25,0.0,__N,0.0,__N
2015-03-02,US1CASM0008,2015,03,2,0.0,__N,0.0,__N
2015-03-03,US1CASM0008,2015,03,3,0.0,__N,0.0,__N
2015-03-04,US1CASM0008,2015,03,4,0.0,__N,0.0,__N
2015-03-05,US1CASM0008,2015,03,5,0.0,__N,0.0,__N
2015-03-06,US1CASM0008,2015,03,6,0.0,__N,0.0,__N
2015-03-07,US1CASM0008,2015,03,7,0.0,__N,0.0,__N
2015-03-08,US1CASM0008,2015,03,8,0.0,__N,0.0,__N
2015-03-09,US1CASM0008,2015,03,9,0.0,__N,0.0,__N
2015-03-10,US1CASM0008,2015,03,10,0.0,__N,0.0,__N
2015-03-13,US1CASM0008,2015,03,13,0.0,__N,0.0,__N
2015-03-14,US1CASM0008,2015,03,14,0.0,__N,0.0,__N
2015-03-15,US1CASM0008,2015,03,15,0.0,__N,0.0,__N
2015-03-16,US1CASM0008,2015,03,16,0.0,__N,0.0,__N
2015-03-17,US1CASM0008,2015,03,17,0.0,__N,0.0,__N
2015-03-18,US1CASM0008,2015,03,18,0.0,__N,0.0,__N
2015-03-19,US1CASM0008,2015,03,19,0.0,__N,0.0,__N
2015-03-20,US1CASM0008,2015,03,20,0.0,__N,0.0,__N
2015-03-21,US1CASM0008,2015,03,21,0.0,__N,0.0,__N
2015-03-22,US1CASM0008,2015,03,22,0.0,__N,0.0,__N
2015-03-24,US1CASM0008,2015,03,24,0.0,__N,0.0,__N
2015-03-25,US1CASM0008,2015,03,25,0.0,__N,0.0,__N
2015-03-26,US1CASM0008,2015,03,26,0.0,__N,0.0,__N
2015-03-27,US1CASM0008,2015,03,27,0.0,__N,0.0,__N
2015-03-28,US1CASM0008,2015,03,28,0.0,__N,0.0,__N
2015-03-29,US1CASM0008,2015,03,29,0.0,__N,0.0,__N
2015-03-30,US1CASM0008,2015,03,30,0.0,__N,0.0,__N
2015-03-31,US1CASM0008,2015,03,31,0.0,__N,0.0,__N
2015-04-01,US1CASM0008,2015,04,1,0.0,__N,0.0,__N
2015-04-02,US1CASM0008,2015,04,2,0.0,__N,0.0,__N
2015-04-03,US1CASM0008,2015,04,3,0.0,__N,0.0,__N
2015-04-04,US1CASM0008,2015,04,4,0.0,__N,0.0,__N
2015-04-05,US1CASM0008,2015,04,5,0.0,__N,0.0,__N
2015-04-09,US1CASM0008,2015,04,9,0.0,__N,0.0,__N
2015-04-10,US1CASM0008,2015,04,10,0.0,__N,0.0,__N
2015-04-11,US1CASM0008,2015,04,11,0.0,__N,0.0,__N
2015-04-12,US1CASM0008,2015,04,12,0.0,__N,0.0,__N
2015-04-13,US1CASM0008,2015,04,13,0.0,__N,0.0,__N
2015-04-14,US1CASM0008,2015,04,14,0.0,__N,0.0,__N
2015-04-15,US1CASM0008,2015,04,15,0.0,__N,0.0,__N
2015-04-16,US1CASM0008,2015,04,16,0.0,__N,0.0,__N
2015-04-17,US1CASM0008,2015,04,17,0.0,__N,0.0,__N
2015-04-18,US1CASM0008,2015,04,18,0.0,__N,0.0,__N
2015-04-19,US1CASM0008,2015,04,19,0.0,__N,0.0,__N
2015-04-20,US1CASM0008,2015,04,20,0.0,__N,0.0,__N
2015-04-21,US1CASM0008,2015,04,21,0.0,__N,0.0,__N
2015-04-22,US1CASM0008,2015,04,22,0.0,__N,0.0,__N
2015-04-23,US1CASM0008,2015,04,23,0.0,__N,0.0,__N
2015-04-24,US1CASM0008,2015,04,24,0.0,__N,0.0,__N
2015-04-26,US1CASM0008,2015,04,26,0.0,__N,0.0,__N
2015-04-27,US1CASM0008,2015,04,27,0.0,__N,0.0,__N
2015-04-28,US1CASM0008,2015,04,28,0.0,__N,0.0,__N
2015-04-29,US1CASM0008,2015,04,29,0.0,__N,0.0,__N
2015-04-30,US1CASM0008,2015,04,30,0.0,__N,0.0,__N
2015-05-01,US1CASM0008,2015,05,1,0.0,__N,0.0,__N
2015-05-02,US1CASM0008,2015,05,2,0.0,__N,0.0,__N
2015-05-03,US1CASM0008,2015,05,3,0.0,__N,0.0,__N
2015-05-04,US1CASM0008,2015,05,4,0.0,__N,0.0,__N
2015-05-05,US1CASM0008,2015,05,5,0.0,__N,0.0,__N
2015-05-06,US1CASM0008,2015,05,6,0.0,__N,0.0,__N
2015-05-07,US1CASM0008,2015,05,7,0.0,__N,0.0,__N
2015-05-08,US1CASM0008,2015,05,8,0.0,__N,0.0,__N
2015-05-09,US1CASM0008,2015,05,9,0.0,__N,0.0,__N
2015-05-10,US1CASM0008,2015,05,10,0.0,__N,0.0,__N
2015-05-11,US1CASM0008,2015,05,11,0.0,__N,0.0,__N
2015-05-12,US1CASM0008,2015,05,12,0.0,__N,0.0,__N
2015-05-13,US1CASM0008,2015,05,13,0.0,__N,0.0,__N
2015-05-14,US1CASM0008,2015,05,14,0.0,__N,0.0,__N
2015-05-16,US1CASM0008,2015,05,16,0.0,__N,0.0,__N
2015-05-17,US1CASM0008,2015,05,17,0.0,__N,0.0,__N
2015-05-18,US1CASM0008,2015,05,18,0.0,__N,0.0,__N
2015-05-19,US1CASM0008,2015,05,19,0.0,__N,0.0,__N
2015-05-20,US1CASM0008,2015,05,20,0.0,__N,0.0,__N
2015-05-21,US1CASM0008,2015,05,21,0.0,__N,0.0,__N
2015-05-22,US1CASM0008,2015,05,22,0.0,__N,0.0,__N
2015-05-23,US1CASM0008,2015,05,23,0.0,__N,0.0,__N
2015-05-24,US1CASM0008,2015,05,24,0.0,__N,0.0,__N
2015-05-25,US1CASM0008,2015,05,25,0.0,__N,0.0,__N
2015-05-26,US1CASM0008,2015,05,26,0.0,__N,0.0,__N
2015-05-27,US1CASM0008,2015,05,27,0.0,__N,0.0,__N
2015-05-29,US1CASM0008,2015,05,29,0.0,__N,0.0,__N
2015-05-30,US1CASM0008,2015,05,30,0.0,__N,0.0,__N
2015-05-31,US1CASM0008,2015,05,31,0.0,__N,0.0,__N
2015-06-01,US1CASM0008,2015,06,1,0.0,__N,0.0,__N
2015-06-02,US1CASM0008,2015,06,2,0.0,__N,0.0,__N
2015-06-03,US1CASM0008,2015,06,3,0.0,__N,0.0,__N
2015-06-04,US1CASM0008,2015,06,4,0.0,__N,0.0,__N
2015-06-05,US1CASM0008,2015,06,5,0.0,__N,0.0,__N
2015-06-06,US1CASM0008,2015,06,6,0.0,__N,0.0,__N
2015-06-07,US1CASM0008,2015,06,7,0.0,__N,0.0,__N
2015-06-08,US1CASM0008,2015,06,8,0.0,__N,0.0,__N
2015-06-09,US1CASM0008,2015,06,9,0.0,__N,0.0,__N
2015-06-12,US1CASM0008,2015,06,12,0.0,__N,0.0,__N
2015-06-13,US1CASM0008,2015,06,13,0.0,__N,0.0,__N
2015-06-14,US1CASM0008,2015,06,14,0.0,__N,0.0,__N
2015-06-15,US1CASM0008,2015,06,15,0.0,__N,0.0,__N
2015-06-16,US1CASM0008,2015,06,16,0.0,__N,0.0,__N
2015-06-17,US1CASM0008,2015,06,17,0.0,__N,0.0,__N
2015-06-18,US1CASM0008,2015,06,18,0.0,__N,0.0,__N
2015-06-19,US1CASM0008,2015,06,19,0.0,__N,0.0,__N
2015-06-20,US1CASM0008,2015,06,20,0.0,__N,0.0,__N
2015-06-21,US1CASM0008,2015,06,21,0.0,__N,0.0,__N
2015-06-22,US1CASM0008,2015,06,22,0.0,__N,0.0,__N
2015-07-01,US1CASM0008,2015,07,1,0.0,__N,0.0,__N
2015-07-02,US1CASM0008,2015,07,2,0.0,__N,0.0,__N
2015-07-03,US1CASM0008,2015,07,3,0.0,__N,0.0,__N
2015-07-04,US1CASM0008,2015,07,4,0.0,__N,0.0,__N
2015-07-05,US1CASM0008,2015,07,5,0.0,__N,0.0,__N
2015-07-06,US1CASM0008,2015,07,6,0.0,__N,0.0,__N
2015-07-07,US1CASM0008,2015,07,7,0.0,__N,0.0,__N
2015-07-08,US1CASM0008,2015,07,8,0.0,__N,0.0,__N
2015-07-09,US1CASM0008,2015,07,9,0.0,__N,0.0,__N
2015-07-10,US1CASM0008,2015,07,10,0.0,__N,0.0,__N
2015-07-11,US1CASM0008,2015,07,11,0.0,__N,0.0,__N
2015-07-12,US1CASM0008,2015,07,12,0.0,__N,0.0,__N
2015-07-13,US1CASM0008,2015,07,13,0.0,__N,0.0,__N
2015-07-14,US1CASM0008,2015,07,14,0.0,__N,0.0,__N
2015-07-15,US1CASM0008,2015,07,15,0.0,__N,0.0,__N
2015-07-16,US1CASM0008,2015,07,16,0.0,__N,0.0,__N
2015-07-17,US1CASM0008,2015,07,17,0.0,__N,0.0,__N
2015-07-18,US1CASM0008,2015,07,18,0.0,__N,0.0,__N
2015-07-19,US1CASM0008,2015,07,19,0.0,__N,0.0,__N
2015-07-20,US1CASM0008,2015,07,20,0.0,__N,0.0,__N
2015-08-01,US1CASM0008,2015,08,1,0.0,__N,0.0,__N
2015-08-02,US1CASM0008,2015,08,2,0.0,__N,0.0,__N
2015-08-03,US1CASM0008,2015,08,3,0.0,__N,0.0,__N
2015-08-04,US1CASM0008,2015,08,4,0.0,__N,0.0,__N
2015-08-05,US1CASM0008,2015,08,5,0.0,__N,0.0,__N
2015-08-06,US1CASM0008,2015,08,6,0.0,__N,0.0,__N
2015-08-07,US1CASM0008,2015,08,7,0.0,__N,0.0,__N
2015-08-08,US1CASM0008,2015,08,8,0.0,__N,0.0,__N
2015-08-09,US1CASM0008,2015,08,9,0.0,__N,0.0,__N
2015-08-10,US1CASM0008,2015,08,10,0.0,__N,0.0,__N
2015-08-11,US1CASM0008,2015,08,11,0.0,__N,0.0,__N
2015-08-12,US1CASM0008,2015,08,12,0.0,__N,0.0,__N
2015-08-13,US1CASM0008,2015,08,13,0.0,__N,0.0,__N
2015-08-14,US1CASM0008,2015,08,14,0.0,__N,0.0,__N
2015-08-15,US1CASM0008,2015,08,15,0.0,__N,0.0,__N
2015-08-16,US1CASM0008,2015,08,16,0.0,__N,0.0,__N
2015-08-17,US1CASM0008,2015,08,17,0.0,__N,0.0,__N
2015-08-18,US1CASM0008,2015,08,18,0.0,__N,0.0,__N
2015-08-19,US1CASM0008,2015,08,19,0.0,__N,0.0,__N
2015-08-20,US1CASM0008,2015,08,20,0.0,__N,0.0,__N
2015-08-21,US1CASM0008,2015,08,21,0.0,__N,0.0,__N
2015-08-22,US1CASM0008,2015,08,22,0.0,__N,0.0,__N
2015-08-23,US1CASM0008,2015,08,23,0.0,__N,0.0,__N
2015-08-24,US1CASM0008,2015,08,24,0.0,__N,0.0,__N
2015-08-25,US1CASM0008,2015,08,25,0.0,__N,0.0,__N
2015-08-26,US1CASM0008,2015,08,26,0.0,__N,0.0,__N
2015-08-27,US1CASM0008,2015,08,27,0.0,__N,0.0,__N
2015-08-28,US1CASM0008,2015,08,28,0.0,__N,0.0,__N
2015-08-29,US1CASM0008,2015,08,29,0.0,__N,0.0,__N
2015-08-30,US1CASM0008,2015,08,30,0.0,__N,0.0,__N
2015-08-31,US1CASM0008,2015,08,31,0.0,__N,0.0,__N
2015-09-01,US1CASM0008,2015,09,1,0.0,__N,0.0,__N
2015-09-02,US1CASM0008,2015,09,2,0.0,__N,0.0,__N
2015-09-03,US1CASM0008,2015,09,3,0.0,__N,0.0,__N
2015-09-04,US1CASM0008,2015,09,4,0.0,__N,0.0,__N
2015-09-05,US1CASM0008,2015,09,5,0.0,__N,0.0,__N
2015-09-06,US1CASM0008,2015,09,6,0.0,__N,0.0,__N
2015-09-07,US1CASM0008,2015,09,7,0.0,__N,0.0,__N
2015-09-08,US1CASM0008,2015,09,8,0.0,__N,0.0,__N
2015-09-09,US1CASM0008,2015,09,9,0.0,__N,0.0,__N
2015-09-10,US1CASM0008,2015,09,10,0.0,__N,0.0,__N
2015-09-11,US1CASM0008,2015,09,11,0.0,__N,0.0,__N
2015-09-12,US1CASM0008,2015,09,12,0.0,__N,0.0,__N
2015-09-13,US1CASM0008,2015,09,13,0.0,__N,0.0,__N
2015-09-14,US1CASM0008,2015,09,14,0.0,__N,0.0,__N
2015-09-15,US1CASM0008,2015,09,15,0.0,__N,0.0,__N
2015-09-16,US1CASM0008,2015,09,16,0.0,__N,0.0,__N
2015-09-17,US1CASM0008,2015,09,17,0.0,__N,0.0,__N
2015-09-18,US1CASM0008,2015,09,18,0.0,__N,0.0,__N
2015-09-19,US1CASM0008,2015,09,19,0.0,__N,0.0,__N
2015-09-20,US1CASM0008,2015,09,20,0.0,__N,0.0,__N
2015-09-21,US1CASM0008,2015,09,21,0.0,__N,0.0,__N
2015-09-22,US1CASM0008,2015,09,22,0.0,__N,0.0,__N
2015-09-23,US1CASM0008,2015,09,23,0.0,__N,0.0,__N
2015-09-24,US1CASM0008,2015,09,24,0.0,__N,0.0,__N
2015-09-25,US1CASM0008,2015,09,25,0.0,__N,0.0,__N
2015-09-26,US1CASM0008,2015,09,26,0.0,__N,0.0,__N
2015-09-27,US1CASM0008,2015,09,27,0.0,__N,0.0,__N
2015-09-28,US1CASM0008,2015,09,28,0.0,__N,0.0,__N
2015-09-29,US1CASM0008,2015,09,29,0.0,__N,0.0,__N
2015-09-30,US1CASM0008,2015,09,30,0.0,__N,0.0,__N
2015-10-02,US1CASM0008,2015,10,2,0.0,__N,0.0,__N
2015-10-03,US1CASM0008,2015,10,3,0.0,__N,0.0,__N
2015-10-04,US1CASM0008,2015,10,4,0.0,__N,0.0,__N
2015-10-05,US1CASM0008,2015,10,5,0.0,__N,0.0,__N
2015-10-06,US1CASM0008,2015,10,6,0.0,__N,0.0,__N
2015-10-07,US1CASM0008,2015,10,7,0.0,__N,0.0,__N
2015-10-08,US1CASM0008,2015,10,8,0.0,__N,0.0,__N
2015-10-09,US1CASM0008,2015,10,9,0.0,__N,0.0,__N
2015-10-10,US1CASM0008,2015,10,10,0.0,__N,0.0,__N
2015-10-11,US1CASM0008,2015,10,11,0.0,__N,0.0,__N
2015-10-12,US1CASM0008,2015,10,12,0.0,__N,0.0,__N
2015-10-13,US1CASM0008,2015,10,13,0.0,__N,0.0,__N
2015-10-14,US1CASM0008,2015,10,14,0.0,__N,0.0,__N
2015-10-15,US1CASM0008,2015,10,15,0.0,__N,0.0,__N
2015-10-16,US1CASM0008,2015,10,16,0.0,__N,0.0,__N
2015-10-17,US1CASM0008,2015,10,17,0.0,__N,0.0,__N
2015-10-18,US1CASM0008,2015,10,18,0.0,__N,0.0,__N
2015-10-19,US1CASM0008,2015,10,19,0.0,__N,0.0,__N
2015-10-20,US1CASM0008,2015,10,20,0.0,__N,0.0,__N
2015-10-21,US1CASM0008,2015,10,21,0.0,__N,0.0,__N
2015-10-22,US1CASM0008,2015,10,22,0.0,__N,0.0,__N
2015-10-23,US1CASM0008,2015,10,23,0.0,__N,0.0,__N
2015-10-24,US1CASM0008,2015,10,24,0.0,__N,0.0,__N
2015-10-25,US1CASM0008,2015,10,25,0.0,__N,0.0,__N
2015-10-26,US1CASM0008,2015,10,26,0.0,__N,0.0,__N
2015-10-27,US1CASM0008,2015,10,27,0.0,__N,0.0,__N
2015-10-29,US1CASM0008,2015,10,29,0.0,__N,0.0,__N
2015-10-30,US1CASM0008,2015,10,30,0.0,__N,0.0,__N
2015-10-31,US1CASM0008,2015,10,31,0.0,__N,0.0,__N
2015-11-01,US1CASM0008,2015,11,1,0.0,__N,0.0,__N
2015-11-04,US1CASM0008,2015,11,4,0.0,__N,0.0,__N
2015-11-05,US1CASM0008,2015,11,5,0.0,__N,0.0,__N
2015-11-06,US1CASM0008,2015,11,6,0.0,__N,0.0,__N
2015-11-07,US1CASM0008,2015,11,7,0.0,__N,0.0,__N
2015-11-08,US1CASM0008,2015,11,8,0.0,__N,0.0,__N
2015-11-11,US1CASM0008,2015,11,11,0.0,__N,0.0,__N
2015-11-12,US1CASM0008,2015,11,12,0.0,__N,0.0,__N
2015-11-13,US1CASM0008,2015,11,13,0.0,__N,0.0,__N
2015-11-14,US1CASM0008,2015,11,14,0.0,__N,0.0,__N
2015-11-16,US1CASM0008,2015,11,16,0.0,__N,8.0,__N
2015-11-17,US1CASM0008,2015,11,17,0.0,__N,0.0,__N
2015-11-18,US1CASM0008,2015,11,18,0.0,__N,0.0,__N
2015-11-19,US1CASM0008,2015,11,19,0.0,__N,0.0,__N
2015-11-20,US1CASM0008,2015,11,20,0.0,__N,0.0,__N
2015-11-21,US1CASM0008,2015,11,21,0.0,__N,0.0,__N
2015-11-22,US1CASM0008,2015,11,22,0.0,__N,0.0,__N
2015-11-23,US1CASM0008,2015,11,23,0.0,__N,0.0,__N
2015-11-24,US1CASM0008,2015,11,24,0.0,__N,0.0,__N
2015-12-01,US1CASM0008,2015,12,1,0.0,__N,0.0,__N
2015-12-02,US1CASM0008,2015,12,2,0.0,__N,0.0,__N
2015-12-03,US1CASM0008,2015,12,3,0.0,__N,0.0,__N
2015-12-06,US1CASM0008,2015,12,6,0.0,__N,0.0,__N
2015-12-08,US1CASM0008,2015,12,8,0.0,__N,0.0,__N
2015-12-09,US1CASM0008,2015,12,9,0.0,__N,0.0,__N
2015-12-12,US1CASM0008,2015,12,12,0.0,__N,0.0,__N
2015-12-15,US1CASM0008,2015,12,15,0.0,__N,0.0,__N
2015-12-16,US1CASM0008,2015,12,16,0.0,__N,0.0,__N
2015-12-17,US1CASM0008,2015,12,17,0.0,__N,0.0,__N
2015-12-18,US1CASM0008,2015,12,18,0.0,__N,0.0,__N
2015-12-30,US1CASM0008,2015,12,30,0.0,__N,0.0,__N
2016-01-01,US1CASM0008,2016,01,1,0.0,__N,0.0,__N
2016-01-02,US1CASM0008,2016,01,2,0.0,__N,0.0,__N
2016-01-03,US1CASM0008,2016,01,3,0.0,__N,0.0,__N
2016-01-08,US1CASM0008,2016,01,8,0.0,__N,0.0,__N
2016-01-10,US1CASM0008,2016,01,10,0.0,__N,0.0,__N
2016-01-11,US1CASM0008,2016,01,11,0.0,__N,0.0,__N
2016-01-12,US1CASM0008,2016,01,12,0.0,__N,0.0,__N
2016-01-15,US1CASM0008,2016,01,15,0.0,__N,0.0,__N
2016-01-21,US1CASM0008,2016,01,21,0.0,__N,0.0,__N
2016-01-25,US1CASM0008,2016,01,25,0.0,__N,0.0,__N
2016-01-26,US1CASM0008,2016,01,26,0.0,__N,0.0,__N
2016-01-27,US1CASM0008,2016,01,27,0.0,__N,0.0,__N
2016-01-28,US1CASM0008,2016,01,28,0.0,__N,0.0,__N
2016-01-29,US1CASM0008,2016,01,29,0.0,__N,0.0,__N
2016-01-31,US1CASM0008,2016,01,31,0.0,__N,0.0,__N
2016-02-01,US1CASM0008,2016,02,1,0.0,__N,0.0,__N
2016-02-03,US1CASM0008,2016,02,3,0.0,__N,0.0,__N
2016-02-04,US1CASM0008,2016,02,4,0.0,__N,0.0,__N
2016-02-05,US1CASM0008,2016,02,5,0.0,__N,0.0,__N
2016-02-06,US1CASM0008,2016,02,6,0.0,__N,0.0,__N
2016-02-07,US1CASM0008,2016,02,7,0.0,__N,0.0,__N
2016-02-08,US1CASM0008,2016,02,8,0.0,__N,0.0,__N
2016-02-09,US1CASM0008,2016,02,9,0.0,__N,0.0,__N
2016-02-10,US1CASM0008,2016,02,10,0.0,__N,0.0,__N
2016-02-11,US1CASM0008,2016,02,11,0.0,__N,0.0,__N
2016-02-12,US1CASM0008,2016,02,12,0.0,__N,0.0,__N
2016-02-13,US1CASM0008,2016,02,13,0.0,__N,0.0,__N
2016-02-14,US1CASM0008,2016,02,14,0.0,__N,0.0,__N
2016-02-15,US1CASM0008,2016,02,15,0.0,__N,0.0,__N
2016-02-16,US1CASM0008,2016,02,16,0.0,__N,0.0,__N
2016-02-17,US1CASM0008,2016,02,17,0.0,__N,0.0,__N
2016-02-19,US1CASM0008,2016,02,19,0.0,__N,0.0,__N
2016-02-21,US1CASM0008,2016,02,21,0.0,__N,0.0,__N
2016-02-22,US1CASM0008,2016,02,22,0.0,__N,0.0,__N
2016-02-23,US1CASM0008,2016,02,23,0.0,__N,0.0,__N
2016-02-24,US1CASM0008,2016,02,24,0.0,__N,0.0,__N
2016-02-25,US1CASM0008,2016,02,25,0.0,__N,0.0,__N
2016-02-26,US1CASM0008,2016,02,26,0.0,__N,0.0,__N
2016-02-27,US1CASM0008,2016,02,27,0.0,__N,0.0,__N
2016-02-28,US1CASM0008,2016,02,28,0.0,__N,0.0,__N
2016-02-29,US1CASM0008,2016,02,29,0.0,__N,0.0,__N
2016-03-01,US1CASM0008,2016,03,1,0.0,__N,0.0,__N
2016-03-02,US1CASM0008,2016,03,2,0.0,__N,0.0,__N
2016-03-15,US1CASM0008,2016,03,15,0.0,__N,0.0,__N
2016-03-16,US1CASM0008,2016,03,16,0.0,__N,0.0,__N
2016-03-17,US1CASM0008,2016,03,17,0.0,__N,0.0,__N
2016-03-18,US1CASM0008,2016,03,18,0.0,__N,0.0,__N
2016-03-19,US1CASM0008,2016,03,19,0.0,__N,0.0,__N
2016-03-20,US1CASM0008,2016,03,20,0.0,__N,0.0,__N
2016-03-23,US1CASM0008,2016,03,23,0.0,__N,0.0,__N
2016-03-24,US1CASM0008,2016,03,24,0.0,__N,0.0,__N
2016-03-25,US1CASM0008,2016,03,25,0.0,__N,0.0,__N
2016-03-26,US1CASM0008,2016,03,26,0.0,__N,0.0,__N
2016-03-27,US1CASM0008,2016,03,27,0.0,__N,0.0,__N
2016-03-28,US1CASM0008,2016,03,28,0.0,__N,0.0,__N
2016-03-29,US1CASM0008,2016,03,29,0.0,__N,0.0,__N
2016-03-30,US1CASM0008,2016,03,30,0.0,__N,0.0,__N
2016-03-31,US1CASM0008,2016,03,31,0.0,__N,0.0,__N
2016-04-01,US1CASM0008,2016,04,1,0.0,__N,0.0,__N
2016-04-02,US1CASM0008,2016,04,2,0.0,__N,0.0,__N
2016-04-03,US1CASM0008,2016,04,3,0.0,__N,0.0,__N
2016-04-04,US1CASM0008,2016,04,4,0.0,__N,0.0,__N
